Time,Strain
-1.338623046,9.938169290829128e-24
-1.338378905375,1.0109755412144094e-23
-1.33813476475,1.0270111199590576e-23
-1.337890624125,1.0419049495511056e-23
-1.3376464835,1.0556372544467915e-23
-1.337402342875,1.0681877846893846e-23
-1.33715820225,1.0795372985162369e-23
-1.336914061625,1.0896692406728172e-23
-1.336669921,1.0985707934427866e-23
-1.336425780375,1.1062327767522684e-23
-1.33618163975,1.1126484478636523e-23
-1.335937499125,1.1178118082024083e-23
-1.3356933585,1.1217162872165863e-23
-1.335449217875,1.124354507410654e-23
-1.33520507725,1.125719307951233e-23
-1.334960936625,1.1258055550186763e-23
-1.334716796,1.1246118141480118e-23
-1.334472655375,1.122140959553454e-23
-1.33422851475,1.1183992946973334e-23
-1.333984374125,1.113394532123196e-23
-1.3337402335,1.1071336248285933e-23
-1.333496092875,1.0996215945345701e-23
-1.33325195225,1.090862051844586e-23
-1.333007811625,1.0808592595769219e-23
-1.332763671,1.069620773749531e-23
-1.332519530375,1.0571593289255233e-23
-1.33227538975,1.0434929337723931e-23
-1.332031249125,1.0286430055781377e-23
-1.3317871085,1.0126313926719318e-23
-1.331542967875,9.954777758932422e-24
-1.33129882725,9.771988172513483e-24
-1.331054686625,9.578095436375459e-24
-1.330810546,9.37326261193647e-24
-1.330566405375,9.157694476809436e-24
-1.33032226475,8.931650557521854e-24
-1.330078124125,8.695435086346353e-24
-1.3298339835,8.44936926112661e-24
-1.329589842875,8.193760940494326e-24
-1.32934570225,7.928888416313027e-24
-1.329101561625,7.65500717674733e-24
-1.328857421,7.372375732578748e-24
-1.328613280375,7.08128577267874e-24
-1.32836913975,6.782079362143316e-24
-1.328124999125,6.475143198422899e-24
-1.3278808585,6.160882928755368e-24
-1.327636717875,5.839691674267915e-24
-1.32739257725,5.511929858332993e-24
-1.327148436625,5.177926806196828e-24
-1.326904296,4.838002493527512e-24
-1.326660155375,4.4924971559380734e-24
-1.32641601475,4.141792842534543e-24
-1.326171874125,3.786315874103344e-24
-1.3259277335,3.426519523039364e-24
-1.325683592875,3.0628564197377707e-24
-1.32543945225,2.6957549414696605e-24
-1.325195311625,2.3256109455957863e-24
-1.324951171,1.9527975855810336e-24
-1.324707030375,1.5776864942529047e-24
-1.32446288975,1.2006683765977644e-24
-1.324218749125,8.221624278505898e-25
-1.3239746085,4.426106317771602e-25
-1.323730467875,6.24609899701393e-26
-1.32348632725,-3.178510363878649e-25
-1.323242186625,-6.979134061961257e-25
-1.322998046,-1.0773357552839399e-24
-1.322753905375,-1.4557368294126765e-24
-1.32250976475,-1.8327284308682216e-24
-1.322265624125,-2.2079047945713636e-24
-1.3220214835,-2.5808431857051395e-24
-1.321777342875,-2.951115444259525e-24
-1.32153320225,-3.318304501920613e-24
-1.321289061625,-3.682017544614629e-24
-1.321044921,-4.0418894888250204e-24
-1.320800780375,-4.397575457981739e-24
-1.32055663975,-4.748736326051906e-24
-1.320312499125,-5.095024592482221e-24
-1.3200683585,-5.436077512597932e-24
-1.319824217875,-5.771520792752971e-24
-1.31958007725,-6.100980998478928e-24
-1.319335936625,-6.424100638766355e-24
-1.319091796,-6.74054878530544e-24
-1.318847655375,-7.050022603403207e-24
-1.31860351475,-7.352239855743567e-24
-1.318359374125,-7.646926763392315e-24
-1.3181152335,-7.933807418474231e-24
-1.317871092875,-8.212599642037934e-24
-1.31762695225,-8.483018716676625e-24
-1.317382811625,-8.74478657876001e-24
-1.317138671,-8.997641564870599e-24
-1.316894530375,-9.241343752941588e-24
-1.31665038975,-9.475673342885314e-24
-1.316406249125,-9.700423223587e-24
-1.3161621085,-9.915389952957809e-24
-1.315917967875,-1.0120368167036959e-23
-1.31567382725,-1.0315151540517678e-23
-1.315429686625,-1.0499539964731742e-23
-1.315185546,-1.0673349458153955e-23
-1.314941405375,-1.0836419982536045e-23
-1.31469726475,-1.098861729095832e-23
-1.314453124125,-1.1129827655566359e-23
-1.3142089835,-1.1259947637971534e-23
-1.313964842875,-1.1378873515772245e-23
-1.31372070225,-1.1486495350865724e-23
-1.313476561625,-1.1582698615226319e-23
-1.313232421,-1.1667372713207183e-23
-1.312988280375,-1.1740422478395631e-23
-1.31274413975,-1.1801777465829402e-23
-1.312499999125,-1.1851395116987174e-23
-1.3122558585,-1.1889256833446345e-23
-1.312011717875,-1.1915359142209043e-23
-1.31176757725,-1.1929704118541519e-23
-1.311523436625,-1.1932293306828941e-23
-1.311279296,-1.1923127574866754e-23
-1.311035155375,-1.1902212430566334e-23
-1.31079101475,-1.1869565708118711e-23
-1.310546874125,-1.182522353992416e-23
-1.3103027335,-1.1769241714366793e-23
-1.310058592875,-1.1701692144164595e-23
-1.30981445225,-1.1622656726980229e-23
-1.309570311625,-1.1532222042693418e-23
-1.309326171,-1.1430477707817188e-23
-1.309082030375,-1.1317519300142862e-23
-1.30883788975,-1.1193454507807052e-23
-1.308593749125,-1.1058409493271377e-23
-1.3083496085,-1.0912532136113023e-23
-1.308105467875,-1.0755990121409873e-23
-1.30786132725,-1.0588964305227828e-23
-1.307617186625,-1.0411640208853515e-23
-1.307373046,-1.0224201544684486e-23
-1.307128905375,-1.0026828775140101e-23
-1.30688476475,-9.819703381783167e-24
-1.306640624125,-9.603015984374028e-24
-1.3063964835,-9.376974839493855e-24
-1.306152342875,-9.141811123429166e-24
-1.30590820225,-8.897778757395184e-24
-1.305664061625,-8.645148844258494e-24
-1.305419921,-8.384201133579877e-24
-1.305175780375,-8.115216199947879e-24
-1.30493163975,-7.838471499613172e-24
-1.304687499125,-7.554242409512715e-24
-1.3044433585,-7.262806918219705e-24
-1.304199217875,-6.964451142437375e-24
-1.30395507725,-6.659472907046224e-24
-1.303710936625,-6.348181943901363e-24
-1.303466796,-6.030897023306565e-24
-1.303222655375,-5.707941752709433e-24
-1.30297851475,-5.379641321517934e-24
-1.302734374125,-5.0463219081321424e-24
-1.3024902335,-4.70831297134422e-24
-1.302246092875,-4.365950951930632e-24
-1.30200195225,-4.019581984439747e-24
-1.301757811625,-3.669561669694372e-24
-1.301513671,-3.3162515172621094e-24
-1.301269530375,-2.9600134045360958e-24
-1.30102538975,-2.6012043934568e-24
-1.300781249125,-2.24017413866133e-24
-1.3005371085,-1.87726608191434e-24
-1.300292967875,-1.5128220846637464e-24
-1.30004882725,-1.1471886302645194e-24
-1.299804686625,-7.807218584753205e-25
-1.299560546,-4.137890281886831e-25
-1.299316405375,-4.6765556692913673e-26
-1.29907226475,3.1997117687415585e-25
-1.298828124125,6.860486559439034e-25
-1.2985839835,1.0511039943783096e-24
-1.298339842875,1.4147851060333052e-24
-1.29809570225,1.776748379845402e-24
-1.297851561625,2.136654343912164e-24
-1.297607421,2.4941634523562615e-24
-1.297363280375,2.8489338729160806e-24
-1.29711913975,3.2006220710592098e-24
-1.296874999125,3.548885526523554e-24
-1.2966308585,3.8933858464822806e-24
-1.296386717875,4.233790518806242e-24
-1.29614257725,4.5697725932879656e-24
-1.295898436625,4.901008958977064e-24
-1.295654296,5.227178713898592e-24
-1.295410155375,5.54796298917577e-24
-1.29516601475,5.863046749862503e-24
-1.294921874125,6.1721220602199275e-24
-1.2946777335,6.4748915013242366e-24
-1.294433592875,6.771070122767975e-24
-1.29418945225,7.060384712192427e-24
-1.293945311625,7.342570282647937e-24
-1.293701171,7.617365085485586e-24
-1.293457030375,7.884506371898469e-24
-1.29321288975,8.143728944613341e-24
-1.292968749125,8.394767330119927e-24
-1.2927246085,8.637360846781141e-24
-1.292480467875,8.871259706779504e-24
-1.29223632725,9.096229956064253e-24
-1.291992186625,9.312055529881328e-24
-1.291748046,9.518536804624514e-24
-1.291503905375,9.715486438106625e-24
-1.29125976475,9.90272445140248e-24
-1.291015624125,1.008007477458522e-23
-1.2907714835,1.0247364609524855e-23
-1.290527342875,1.0404426440062602e-23
-1.29028320225,1.0551101270782574e-23
-1.290039061625,1.0687241381705487e-23
-1.289794921,1.0812711514035582e-23
-1.289550780375,1.092738841918908e-23
-1.28930663975,1.1031159549413092e-23
-1.289062499125,1.1123922059612247e-23
-1.2888183585,1.1205583108729635e-23
-1.288574217875,1.1276061716061916e-23
-1.28833007725,1.1335291397842362e-23
-1.288085936625,1.1383222073690322e-23
-1.287841796,1.1419819849470145e-23
-1.287597655375,1.1445064311612386e-23
-1.28735351475,1.1458944298150817e-23
-1.287109374125,1.1461453955729937e-23
-1.2868652335,1.145259084950786e-23
-1.286621092875,1.1432357122253178e-23
-1.28637695225,1.1400763587499795e-23
-1.286132811625,1.1357835529542134e-23
-1.285888671,1.1303618181830131e-23
-1.285644530375,1.123817975408724e-23
-1.28540038975,1.1161610727683383e-23
-1.285156249125,1.1074019690760294e-23
-1.2849121085,1.0975527456093892e-23
-1.284667967875,1.0866261799677864e-23
-1.28442382725,1.0746354640724382e-23
-1.284179686625,1.06159422840153e-23
-1.283935546,1.0475168116563686e-23
-1.283691405375,1.0324186338135605e-23
-1.28344726475,1.0163165093355388e-23
-1.283203124125,9.992287818699526e-24
-1.2829589835,9.811752592891033e-24
-1.282714842875,9.621770348583216e-24
-1.28247070225,9.422563312997392e-24
-1.282226561625,9.214364633115855e-24
-1.281982421,8.997419102746014e-24
-1.281738280375,8.77198401247239e-24
-1.28149413975,8.538328977139945e-24
-1.281249999125,8.296734156881613e-24
-1.2810058585,8.047487130984929e-24
-1.280761717875,7.790879389992697e-24
-1.28051757725,7.5272037688055e-24
-1.280273436625,7.256754038428192e-24
-1.280029296,6.97982719554099e-24
-1.279785155375,6.696727854895677e-24
-1.27954101475,6.407773061343353e-24
-1.279296874125,6.1132954618696376e-24
-1.2790527335,5.813643387378987e-24
-1.278808592875,5.5091776506089604e-24
-1.27856445225,5.200266092740718e-24
-1.278320311625,4.887277626259217e-24
-1.278076171,4.5705776092637e-24
-1.277832030375,4.250525904835231e-24
-1.27758788975,3.9274780173240785e-24
-1.277343749125,3.601788501872396e-24
-1.2770996085,3.2738149378649903e-24
-1.276855467875,2.9439206924236274e-24
-1.27661132725,2.6124755369130083e-24
-1.276367186625,2.279854358091146e-24
-1.276123046,1.9464349734736156e-24
-1.275878905375,1.6125960800887644e-24
-1.27563476475,1.278715866370852e-24
-1.275390624125,9.451712393599716e-25
-1.2751464835,6.123372292763566e-25
-1.274902342875,2.805860166842661e-25
-1.27465820225,-4.971475302585551e-26
-1.274414061625,-3.782041431839852e-25
-1.274169921,-7.045297171520063e-25
-1.273925780375,-1.0283478459461132e-24
-1.27368163975,-1.3493219380882215e-24
-1.273437499125,-1.6671190134068304e-24
-1.2731933585,-1.98140593050885e-24
-1.272949217875,-2.2918468087488204e-24
-1.27270507725,-2.598102754316206e-24
-1.272460936625,-2.8998342233951175e-24
-1.272216796,-3.1967055321794927e-24
-1.271972655375,-3.4883902872301505e-24
-1.27172851475,-3.774576051769264e-24
-1.271484374125,-4.054966693340063e-24
-1.2712402335,-4.3292817131525116e-24
-1.270996092875,-4.597253097010301e-24
-1.27075195225,-4.858621172372608e-24
-1.270507811625,-5.113131121275867e-24
-1.270263671,-5.3605312530635e-24
-1.270019530375,-5.60057332153768e-24
-1.26977538975,-5.833014466088321e-24
-1.269531249125,-6.057619911029844e-24
